1993-94,1993-10-31T00:00:00Z,Coventry,0,Sheffield United,0
1993-94,1993-11-01T00:00:00Z,West Ham,3,Man City,1
1993-94,1993-11-06T00:00:00Z,Arsenal,1,Aston Villa,2
1993-94,1993-11-06T00:00:00Z,Coventry,2,Everton,1
1993-94,1993-11-06T00:00:00Z,Ipswich,1,Sheffield Weds,4
1993-94,1993-11-06T00:00:00Z,Leeds,4,Chelsea,1
1993-94,1993-11-06T00:00:00Z,Liverpool,2,West Ham,0
1993-94,1993-11-06T00:00:00Z,QPR,1,Blackburn,0
1993-94,1993-11-06T00:00:00Z,Sheffield United,1,Norwich,2
1993-94,1993-11-06T00:00:00Z,Southampton,1,Tottenham,0
1993-94,1993-11-06T00:00:00Z,Wimbledon,3,Swindon,0
1993-94,1993-11-07T00:00:00Z,Man City,2,Man United,3
1993-94,1993-11-08T00:00:00Z,Oldham,1,Newcastle,3
1993-94,1993-11-20T00:00:00Z,Aston Villa,1,Sheffield United,0
1993-94,1993-11-20T00:00:00Z,Blackburn,2,Southampton,0
1993-94,1993-11-20T00:00:00Z,Chelsea,0,Arsenal,2
1993-94,1993-11-20T00:00:00Z,Everton,0,QPR,3
1993-94,1993-11-20T00:00:00Z,Man United,3,Wimbledon,1
1993-94,1993-11-20T00:00:00Z,Norwich,1,Man City,1
1993-94,1993-11-20T00:00:00Z,Sheffield Weds,0,Coventry,0
1993-94,1993-11-20T00:00:00Z,Swindon,2,Ipswich,2
1993-94,1993-11-20T00:00:00Z,Tottenham,1,Leeds,1
1993-94,1993-11-20T00:00:00Z,West Ham,2,Oldham,0
1993-94,1993-11-21T00:00:00Z,Newcastle,3,Liverpool,0
1993-94,1993-11-22T00:00:00Z,Chelsea,0,Man City,0
1993-94,1993-11-23T00:00:00Z,Blackburn,2,Coventry,1
1993-94,1993-11-23T00:00:00Z,Everton,1,Leeds,1
1993-94,1993-11-24T00:00:00Z,Aston Villa,0,Southampton,2
1993-94,1993-11-24T00:00:00Z,Man United,0,Ipswich,0
1993-94,1993-11-24T00:00:00Z,Newcastle,4,Sheffield United,0
1993-94,1993-11-24T00:00:00Z,Sheffield Weds,3,Oldham,0
1993-94,1993-11-24T00:00:00Z,Swindon,1,QPR,0
1993-94,1993-11-24T00:00:00Z,Tottenham,1,Wimbledon,1
